month,day,year,day_of_year,date,zone,type_of_site,visit site number,site,Latitude,Longitude,Elevation,Net_open,Net_close,Rain_time,Net_no,Temperature,Wind,Cloud,Bander_ID,Species,Band,Sex,Plumage,Estado reproductivo,Beak_length,Beak_depth,Beak_width,Tarsus,Wing,Mass,Pox_IUR,Pox_scale,Pox_size_lesion,Fecal,Narina,Slide,Swab,Blood,Plasma,Recaptured,Notes,Color band,territory,Hemoglobin,HEMATOCRIT,Exportar_sangre,Exportar_swab,check_number
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1380,M,5,CP4,7.12,6.11,3.67,16.9,63,13.84,R,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC048,U,0,0,13.33,NA,NA,34.19,109,48.75,I,C,5.49,0,A,1,1,1,1,,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC049,U,0,0,13.56,NA,NA,29.5,106,39.19,U,NA,NA,0,A,1,0,1,1,,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2073,F,0,BP,9.66,8.02,5.2,17.56,64,32.13,R,NA,NA,0,A,1,0,1,0,,FALTA DOS DEDOS EN UNA PATA,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2074,M,5,CP2,11.78,11.08,6.33,20.64,72,23.14,U,NA,NA,0,A,1,0,1,1,,LE FALTA UNA UÑA,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC050,U,0,0,15.53,NA,NA,35,99,41.28,I,A,4.59,0,A,1,1,1,1,,"JUVENIL,ESTA MUDANDO",,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC051,U,0,0,14.45,NA,NA,34.88,108,49.83,U,NA,NA,0,A,1,1,1,1,,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,CRA,SM2075,M,5,CP2,9.98,9.34,5.59,25.53,83,42.47,R,NA,NA,0,B,1,0,1,1,,MENOS DOS DEDOS EN UNA PATA,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC052,U,0,0,14.32,NA,NA,34.27,111,50.43,U,NA,NA,0,A,1,0,1,1,,"JUVENIL, LASTIMADA LA PATA DEREHA",,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1381,U,0,0,7.79,5.85,3.46,16.1,59,13.04,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC053,U,0,0,14.2,NA,NA,31.27,108,48.25,I,A,3.67,0,A,1,1,1,1,,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC054,U,0,0,14.69,NA,NA,32.02,94,43.41,I,A,2.84,0,A,1,1,1,1,,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC055,U,0,0,13.93,NA,NA,35.18,106,45.58,I,A,6.5,0,A,1,1,0,1,,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC038,U,0,0,14.23,NA,NA,31,99,44,U,NA,NA,0,A,0,0,0,1,1,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC056,U,0,0,14.13,NA,NA,28.55,104,43.1,I,D,10.49,0,A,1,1,0,1,,JUVENIL,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,CRA,SM2076,M,5,CP3,10.68,9.94,7.63,26.69,85,34,R,NA,NA,0,B,1,1,1,1,,CICATRIZANDO EL DEDO,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,PAR,SMA1382,U,0,0,6.89,6.66,4.24,18.37,60,11.25,U,NA,NA,,,,,,,,,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC057,U,0,0,14.94,NA,NA,30.02,105,39.81,I,A,7.41,0,A,1,1,1,1,,"JUVENIL, POX EN LA BASE DEL CODO",,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC024,U,0,0,16.91,NA,NA,34.75,104,43.58,R,NA,NA,0,A,0,1,0,0,1,"CICATRIZANDO LA UÑA DEL POX, ESTA POR CAERSE LA UÑA, JUVENIL",,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2077,M,5,0,11.62,10.34,6.33,18.72,69,26.45,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,13,2023,164,13-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2078,M,5,CP3,9.74,8.9,5.93,20.37,66,24.87,U,NA,NA,0,A,0,0,0,0,,DEDOS CHUECOS PATA IZQUIERDA,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC058,U,0,0,18.26,NA,NA,34.75,103,44.2,U,NA,NA,0,A,1,0,1,0,,"JUVENIL, QUERATOSIS, LASTIMADO LAS PATAS",,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1383,M,5,CP5,9.75,7.52,5.83,19.27,61,12.46,U,NA,NA,0,B,1,0,1,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1384,M,4,CP1,10.14,7.57,5.42,19.51,59,15.3,R,NA,NA,0,A,0,0,1,0,,MENOS 3 DEDOS,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2042,M,5,0,14.02,13.53,8.43,21.92,73,25.31,R,NA,NA,0,A,0,0,0,0,1,MENOS DOS DEDOS,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,CRA,SM1740,M,5,CP5,12.01,11.44,8.32,26.55,77,30.57,U,NA,NA,0,A,0,0,0,0,1,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1385,U,0,0,10.45,7.62,5.42,19.31,60,14.32,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1386,U,0,0,11.16,7.61,5.5,18.92,64,14.52,U,NA,NA,0,B,0,0,1,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1387,U,0,0,10.15,7.51,5.31,19.89,60,15.27,I,A,3.39,0,B,0,1,1,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,CRA,SM2080,M,5,CP5,12.59,12.51,8.12,27.48,81,31.72,U,NA,NA,0,B,1,0,1,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,GAMO,SMC032,U,0,0,18.67,NA,NA,36.43,106,50.79,R,NA,NA,0,A,0,0,0,0,,"JUVENIL, MENOS DOS DEDOS",,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2081,F,0,BP,12.72,11.89,7.93,19.88,66,20.06,R,NA,NA,0,B,0,0,1,0,,NARINAS MUY GRANDES UN DEDO MENOS,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1388,U,0,0,9.15,6.66,5.7,16.84,58,11.26,U,NA,NA,0,A,0,0,1,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FUL,SMA1389,M,5,CP1,10.35,7.84,5.28,18.68,61,14.47,U,NA,NA,0,A,0,0,0,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2082,U,0,0,11.7,10.42,7.12,20.65,65,18.52,U,NA,NA,0,A,0,0,1,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,SCA,SM1811,M,5,CP1,16.78,8.46,7.34,21.5,68,21.66,U,NA,NA,0,A,0,0,0,0,1,PALADAR HERIDO,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,FOR,SM2083,U,0,0,12.85,11.3,7.83,20.15,66,18.72,U,NA,NA,0,A,0,0,1,0,,,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,CRA,SM2084,M,5,CP4,12.23,11.76,7.61,27.01,82,31.07,R,NA,NA,0,B,0,0,1,0,,MENOS UN DEDO,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,CRA,SM2085,F,0,BP,11.96,10.86,7.26,25.61,72,31.21,R,NA,NA,0,A,0,1,1,0,,"DOS DEDOS MENOS, PATA HINCHADA AL PARECER INFECTADA",,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,SCA,SM2086,F,0,BP,17.04,9.17,6.75,19.68,65,22.07,U,NA,NA,0,B,0,0,0,0,,"CODO ESTA LASTIMADO, TIENE PELADA LA CABEZA",,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,CRA,SM2087,M,5,CP1,11.41,11.91,8.61,25.64,77,32.48,R,NA,NA,0,A,0,0,1,0,,MENOS DOS DEDOS,,,,,,,
6,14,2023,165,14-Jun-23,Puerto Ayora,arida,29,Barranco,-0.7386212,-90.3017273,,6:45,11:00,0:00,4,,,,DL,SCA,SM2088,M,5,CP1,14.71,9.78,7.34,20.78,70,22.73,U,NA,NA,0,A,0,0,1,0,,,,,,,,,
6,16,2023,167,16-Jun-23,El Carmen,humeda,30,Reina Oleas,,,,6:30,9:30,0:00,3,,,,YT,PAR,SMA952,M,1,CP1,8.63,6.78,5.57,18.03,60,12.75,I,A,1.6,0,B,1,1,1,0,1,"PICO SUPERIOR ROTO EN DOS, QUIZAS SEA POR PHILORNIS?",,,,,,,
6,16,2023,167,16-Jun-23,El Carmen,humeda,30,Reina Oleas,,,,6:30,9:30,0:00,3,,,,YT,MYI,SMA1390,U,0,0,16.49,NA,NA,19.67,65,12.86,I,B,5.33,0,A,1,1,1,0,,,,,,,,,
6,16,2023,167,16-Jun-23,El Carmen,humeda,30,Reina Oleas,,,,6:30,9:30,0:00,3,,,,YT,MYI,SM808,M,0,CP1,10.1,NA,NA,19.77,69,11.96,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,16,2023,167,16-Jun-23,El Carmen,humeda,30,Reina Oleas,,,,6:30,9:30,0:00,3,,,,YT,FUL,SMA1391,M,5,0,9.42,7.74,6.2,18.78,64,13.56,U,NA,NA,0,B,1,0,1,0,1,SMA084 ANILLO SE DAÑO Y SE CAMBIO A SMA1391,,,,,,,
6,16,2023,167,16-Jun-23,El Carmen,humeda,30,Reina Oleas,,,,6:30,9:30,0:00,3,,,,YT,FUL,SMA1392,U,0,0,9.78,6.98,5.25,19.75,59,12.4,I,A,3.4,0,A,1,1,1,0,,,,,,,1,1,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,FOR,SM2089,M,5,0,13.61,11.33,7.64,20.13,69,20.9,I,A,5.14,0,B,1,1,1,0,,,,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,GAMO,SMC059,U,0,0,19.27,NA,NA,34.65,105,49.5,I,A,9.53,0,A,1,1,1,0,,"JUVENIL, MUDANDO",,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,FUL,SMA1393,M,5,CP1,10.19,7.92,5.44,19.24,63,15.31,U,NA,NA,0,A,1,0,1,0,,"HERIDA PEQUEÑA EN UN DEDO, MUDANDO",,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,FOR,SM2090,M,5,CP1,14.21,12.67,8.77,20.29,70,21.68,R,NA,NA,0,A,1,0,1,0,,MENOS 1 DEDO,,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,GAMO,SMC060,U,0,0,13.96,NA,NA,38.31,95,42.65,I,D,19.79,0,A,1,1,1,0,,"POX EN TARSO, BASE DE PATAS, CLOACAZ, MUSLO DE LA PATA, ALA, PICO, CERCA DEL OJO, JUVENIL, MUDANDO.",,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,CRA,SM1740,M,5,CP2,12.1,11.88,7.65,26.42,76,31.44,U,NA,NA,0,A,0,0,0,0,1,,,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,SCA,SM2091,F,0,BP,15.52,9.56,7,20.35,65,21.69,U,NA,NA,0,B,0,0,0,0,,,,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,FOR,SM2092,U,0,0,12.33,10.65,7.14,19.88,65,16.88,U,NA,NA,0,A,1,0,1,0,,JUVENIL,,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,PAR,SMA1394,U,0,0,8.64,6.85,5.26,18.48,56,10.74,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,CRA,SM2093,M,5,CP1,12.42,11.62,7.72,26.05,80,31.19,I,A,6.74,0,A,1,1,1,0,,,,,,,1,1,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,PSI,SM2094,U,0,0,10.22,8.83,6.66,20.41,66,15.58,I,B,6.65,0,B,1,1,1,0,,,,,,,,,
6,20,2023,171,20-Jun-23,Puerto Ayora,arida,31,Barranco,-0.7386212,-90.3017273,,7:00,9:30,0:00,4,,,,YT,GAMO,SMC061,U,0,0,15.55,NA,NA,34.1,100,43.45,U,NA,NA,0,A,1,0,1,0,,"JUVENIL, MUDANDO",,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FUL,SMA1395,U,0,0,7.74,6.77,4.75,17.7,60,12.6,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FUL,SMA1396,M,5,CP2,8.49,6.56,4.44,19.47,63,15.14,R,NA,NA,0,A,1,0,1,0,,MENOS DOS DEDOS,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,GAMO,SMC052,U,0,0,15.52,NA,NA,33.35,112,51.3,U,NA,NA,0,A,0,0,0,0,1,"DEDOS LASTIMADO, JUVENIL",,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FOR,SM2095,M,5,CP5,12.78,11.15,6.56,21.09,66,NA,R,NA,NA,0,A,1,0,1,0,,MAL PESADO,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,CRA,SM1774,M,4,CP2,10.74,11.94,6.94,25.64,80,32.67,R,NA,NA,0,A,0,0,0,0,1,MENOS UN DEDO,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,CRA,SM2096,M,4,CP1,10.75,11.01,6.59,23.23,82,32.75,R,NA,NA,0,A,1,0,1,0,,"HERIDA PEQUEÑA EN EL DEDO, MENOS 1 DEDO",,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,SCA,SM2097,M,5,CP3,15.38,8.26,5.9,20.19,69,20.05,R,NA,NA,0,B,1,0,1,0,,"MENOS 1 DEDO, PICO GROOVE",,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FOR,SM2098,U,0,0,11.91,11.26,6.83,20.75,73,23.39,U,NA,NA,0,B,1,0,1,0,,,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FOR,SM2099,M,5,CP3,13.04,12.94,7.33,19.86,78,26.95,I,A,5.02,0,A,1,1,1,0,,,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,GAMO,SMC062,U,0,0,17.13,NA,NA,34.46,109,49.09,U,NA,NA,0,A,1,0,1,0,,JUVENIL,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,CRA,SM2100,M,4,0,10.23,10.15,6.47,25.29,82,32.24,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,CRA,LF0178,M,5,CP2,11.09,10.81,6.7,26.07,80,31.46,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,CRA,SM2101,M,5,0,10.66,11.19,7.55,28.85,81,33.9,R,NA,NA,0,A,1,0,1,0,,MENOS 1 DEDO,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FOR,SM2102,M,5,CP5,12.22,11.38,6.52,19.59,71,23.45,R,NA,NA,0,A,1,0,1,0,,MENOS DOS DEDOS,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FOR,SM2103,U,0,0,11.6,10.3,6.38,18.8,65,20,U,NA,NA,0,B,1,0,1,0,,GROOVE,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,CRA,SM2104,M,4,0,10.64,10.89,6.35,23.13,80,31.16,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,SCA,SM2105,M,5,CP3,13.76,9.19,6.2,18.15,69,23.8,U,NA,NA,0,B,1,0,1,0,,,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,SCA,SM2106,M,5,0,14.6,8.21,5.6,19.34,69,20.88,R,NA,NA,0,A,1,0,1,0,,INFLAMADO EN EL CODO,,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,FUL,SMA1397,U,0,0,8.23,6.57,4.83,16.8,60,13.19,I,A,NA,0,B,1,1,1,0,,"POX EN UN DEDO2, ES UNA BOLITA PEQUENA EN LA PUNTA DEL DEDO",,,,,,,
6,21,2023,172,21-Jun-23,Puerto Ayora,arida,32,Barranco,-0.7386212,-90.3017273,,7:00,9:15,0:00,3,,,,DL,GAMO,SMC063,U,0,0,14.6,NA,NA,33.66,105,44.17,I,A,5.67,0,A,1,1,1,0,,JUVENIL,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,PAR,SMA1398,U,0,0,6.46,5.58,3.47,17.79,59,11.84,U,NA,NA,0,B,1,0,1,0,,,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,FOR,SM2107,U,0,0,10.55,9.33,5.9,17.63,69,19.09,U,NA,NA,0,B,1,0,1,0,,,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,GAMO,SMC049,U,0,0,13.39,NA,NA,29.34,96,39.53,U,NA,NA,0,A,0,0,0,0,1,"MUDANDO, JUVENIL",,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,CRA,SM2108,M,4,CP1,10.24,10.21,5.71,25.53,78,36,R,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,FOR,SM2109,U,0,0,11.56,10.1,5.97,20.58,70,22.73,U,NA,NA,0,NA,1,0,1,0,,,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,GAMO,SMC61,U,0,0,13.09,NA,NA,31.67,98,44.06,U,NA,NA,0,A,0,0,0,0,1,"MUDANDO, JUVENIL",,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,GAMO,SM041,U,0,0,15.64,NA,NA,33.26,107,52,U,NA,NA,0,A,0,0,0,0,1,JUVENIL,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,FOR,SM2110,M,1,0,12.32,10.64,6.28,21.25,71,23.4,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,FOR,SM2111,M,5,0,10.79,9.35,5.16,21.45,65,18.57,U,NA,NA,0,A,1,0,1,0,,"VERRUGA CERCA DEL TARSO, PIOJOS",,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,PAR,SMA1399,U,0,0,7.94,6.7,4.73,19.11,61,,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,PAR,SMA1400,U,0,0,7.48,6.95,4.02,16.93,55,11.16,U,NA,NA,0,B,1,0,1,0,,,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,SCA,SM2112,M,0,CP5,12.8,10.18,6.3,19.84,68,19.57,R,NA,NA,0,A,1,0,1,0,,"DEDO CHUECO, LE FALTA PARTE DEL DEDO",,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,GAMO,SMC064,U,0,0,15.73,NA,NA,32.75,108,49.68,U,NA,NA,0,B,1,0,1,0,,JUVENIL,,,,,,,
6,28,2023,179,28-Jun-23,Puerto Ayora,arida,33,Barranco,-0.7386212,-90.3017273,,6:25,10:00,0:00,4,,,,DL,FUL,SMA1401,U,0,0,8.39,6.7,4.55,18.76,59,13.74,U,NA,NA,0,A,1,0,1,0,,,,,,,,,
